ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0344,-191.8301154,diazine-diazine,1.5391839999999999,-0.8863320000000001,2.55755
conformer-0345,-191.8409419,diazine-diazine,1.4787279999999994,-0.88062,2.4003
conformer-0346,-191.834425,diazine-diazine,1.5251039999999998,-0.8920440000000002,2.4768
conformer-0347,-191.83748799999998,diazine-diazine,1.5024879999999994,-0.8801160000000003,2.4317499999999996
conformer-0348,-191.8450062,diazine-diazine,1.465352,-0.8698680000000004,2.3858500000000005
conformer-0349,-191.84266269999998,diazine-diazine,1.4879679999999997,-0.8769240000000004,2.4266499999999995
conformer-0350,-191.85328940000002,diazine-diazine,1.449248,-0.86046,2.40115
conformer-0351,-191.8413397,diazine-diazine,1.4767919999999999,-0.868104,2.3798999999999997
conformer-0352,-191.838009,diazine-diazine,1.4912239999999999,-0.8802840000000001,2.4317499999999996
conformer-0353,-191.8302434,diazine-diazine,1.5348719999999998,-0.900444,2.5635
conformer-0354,-191.8380231,diazine-diazine,1.50196,-0.8927160000000001,2.44875
conformer-0355,-191.8488938,diazine-diazine,1.4603359999999999,-0.8674320000000001,2.36375
conformer-0356,-191.8460008,diazine-diazine,1.4759119999999997,-0.8707080000000007,2.4317499999999996
