ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0233,-185.526304,pyridine-pyridine,1.2987679999999997,-1.5563160000000003,3.0071999999999997
conformer-0234,-185.5299541,pyridine-pyridine,1.3041359999999997,-1.5669000000000004,3.02845
conformer-0235,-185.5299664,pyridine-pyridine,1.3046639999999994,-1.5600960000000001,3.00975
conformer-0236,-185.5256469,pyridine-pyridine,1.297976,-1.5507720000000003,3.0038
conformer-0237,-185.52717969999998,pyridine-pyridine,1.3043119999999992,-1.5610200000000005,3.0157
conformer-0238,-185.52874430000003,pyridine-pyridine,1.3061599999999998,-1.5684960000000006,3.03525
conformer-0239,-185.52911,pyridine-pyridine,1.3,-1.5610200000000005,3.0208000000000004
conformer-0240,-185.5286544,pyridine-pyridine,1.3102959999999995,-1.569252,3.03525
conformer-0241,-185.5330376,pyridine-pyridine,1.303344,-1.560264,3.0208000000000004
conformer-0242,-185.530361,pyridine-pyridine,1.3038719999999997,-1.5634560000000004,3.01655
conformer-0243,-185.53107169999998,pyridine-pyridine,1.31012,-1.5719400000000001,3.0386499999999996
conformer-0244,-185.5309875,pyridine-pyridine,1.3041359999999997,-1.5640440000000004,3.01315
conformer-0245,-185.5287727,pyridine-pyridine,1.3037839999999998,-1.564464,3.02675
conformer-0246,-185.52856,pyridine-pyridine,1.3064239999999998,-1.5727800000000003,3.04205
conformer-0247,-185.5279189,pyridine-pyridine,1.3058079999999999,-1.5679920000000003,3.0242
conformer-0248,-185.5320832,pyridine-pyridine,1.3063359999999993,-1.5640440000000004,3.0276
conformer-0249,-185.52920659999998,pyridine-pyridine,1.3049279999999994,-1.5543000000000005,3.0106
conformer-0250,-185.5328614,pyridine-pyridine,1.3123199999999995,-1.5751320000000004,3.0463
conformer-0251,-185.5276347,pyridine-pyridine,1.301672,-1.5578280000000002,3.00975
conformer-0252,-185.530352,pyridine-pyridine,1.3087999999999997,-1.5785760000000004,3.05225
conformer-0253,-185.5275797,pyridine-pyridine,1.3024639999999998,-1.5605160000000005,3.0174
conformer-0254,-185.5262375,pyridine-pyridine,1.3014959999999998,-1.5588360000000003,3.01315
conformer-0255,-185.52997,pyridine-pyridine,1.3098559999999997,-1.5707640000000005,3.0378000000000003
conformer-0256,-185.5296783,pyridine-pyridine,1.2976239999999992,-1.5545520000000002,3.0071999999999997
conformer-0257,-185.52905959999998,pyridine-pyridine,1.3079199999999995,-1.5675720000000004,3.0343999999999998
conformer-0258,-185.5249648,pyridine-pyridine,1.3007919999999997,-1.5649680000000001,3.0123
conformer-0259,-185.5299556,pyridine-pyridine,1.299032,-1.5482520000000002,2.9987
conformer-0260,-185.52960249999998,pyridine-pyridine,1.2987679999999997,-1.5552240000000004,3.00975
conformer-0261,-185.52840030000002,pyridine-pyridine,1.3058959999999995,-1.5663120000000004,3.0293
conformer-0262,-185.53084980000003,pyridine-pyridine,1.301056,-1.5556440000000002,3.0071999999999997
conformer-0263,-185.5290821,pyridine-pyridine,1.2989439999999994,-1.5629520000000003,3.0216499999999997
conformer-0264,-185.52661940000002,pyridine-pyridine,1.300352,-1.5594240000000004,3.01485
conformer-0265,-185.52965669999998,pyridine-pyridine,1.3035199999999996,-1.5648840000000002,3.0293
conformer-0266,-185.52984809999998,pyridine-pyridine,1.3063359999999993,-1.563036,3.02845
conformer-0267,-185.5318704,pyridine-pyridine,1.2977999999999996,-1.548,2.99105
conformer-0268,-185.5282265,pyridine-pyridine,1.3044,-1.5635400000000006,3.02335
conformer-0269,-185.530527,pyridine-pyridine,1.2998239999999996,-1.5490080000000004,3.0004
conformer-0270,-185.52894819999997,pyridine-pyridine,1.3024639999999998,-1.5600120000000004,3.01655
conformer-0271,-185.53017309999998,pyridine-pyridine,1.303696,-1.5544680000000004,3.0114499999999995
conformer-0272,-185.52869819999998,pyridine-pyridine,1.3029919999999993,-1.5588360000000003,3.0225
conformer-0273,-185.5307354,pyridine-pyridine,1.3036079999999994,-1.5589200000000005,3.0055
conformer-0274,-185.532134,pyridine-pyridine,1.3029919999999993,-1.555476,3.0157
conformer-0275,-185.5352639,pyridine-pyridine,1.32112,-1.5874800000000002,3.0675499999999998
conformer-0276,-185.5291406,pyridine-pyridine,1.3059839999999994,-1.5750480000000002,3.04205
conformer-0277,-185.5284525,pyridine-pyridine,1.3014959999999998,-1.562532,3.0208000000000004
conformer-0278,-185.53177480000002,pyridine-pyridine,1.3071279999999998,-1.5702600000000004,3.0386499999999996
conformer-0279,-185.5272601,pyridine-pyridine,1.305016,-1.5597600000000003,3.0258999999999996
conformer-0280,-185.5289368,pyridine-pyridine,1.3076559999999993,-1.5702600000000004,3.03695
conformer-0281,-185.5299332,pyridine-pyridine,1.2992959999999993,-1.5514440000000003,3.0088999999999997
conformer-0282,-185.52706650000002,pyridine-pyridine,1.3145199999999997,-1.5925200000000004,3.07775
