ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0128,-179.13266000000002,phenylene-phenylene,0.964016,-2.3731320000000005,3.4806499999999994
conformer-0129,-179.1326898,phenylene-phenylene,0.960672,-2.3680920000000003,3.4772499999999997
conformer-0130,-179.1332366,phenylene-phenylene,0.9584719999999995,-2.364396,3.4755499999999997
conformer-0131,-179.13335990000002,phenylene-phenylene,0.9670959999999997,-2.378928,3.4951000000000003
conformer-0132,-179.13184040000002,phenylene-phenylene,0.9507279999999996,-2.3646480000000007,3.4678999999999998
conformer-0133,-179.1315209,phenylene-phenylene,0.9559200000000001,-2.3682600000000003,3.4678999999999998
conformer-0134,-179.1330365,phenylene-phenylene,0.9587359999999996,-2.3714520000000006,3.48745
conformer-0135,-179.1324429,phenylene-phenylene,0.9604959999999996,-2.379264,3.49935
conformer-0136,-179.1324436,phenylene-phenylene,0.9576799999999999,-2.370696,3.48405
conformer-0137,-179.1331413,phenylene-phenylene,0.9593519999999998,-2.3712000000000004,3.4857499999999995
conformer-0138,-179.13347040000002,phenylene-phenylene,0.9664799999999996,-2.37918,3.50445
conformer-0139,-179.13349330000003,phenylene-phenylene,0.9632239999999994,-2.3725440000000004,3.4865999999999997
conformer-0140,-179.13194309999997,phenylene-phenylene,0.9601439999999994,-2.3655720000000002,3.46705
